ID_Venta,Fecha,Hora,Farmacia,Vendedor,Tipo_Cliente,ID_Medicamento,Nombre_Medicamento,Fabricante,Tipo_ATC,Cantidad,Precio_Unitario,Costo_Unitario
1189,2025-10-13,08:39:27,Las Condes,Luis Fernández,Mayorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,181,1890.0,1200
1190,2025-10-29,09:18:48,Maipú,Sofía Torres,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1191,2025-10-10,15:43:07,Santiago,Pedro López,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,251,2835.0,2000
1192,2025-10-04,19:46:54,Las Condes,Carlos Ruiz,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
1193,2025-10-17,10:56:23,Peñalolén,Ana Gómez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
1194,2025-10-05,18:16:52,Las Condes,Luis Fernández,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,109,2340.0,1400
1195,2025-10-28,09:43:01,Santiago,Juan Pérez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1196,2025-10-16,14:11:00,Santiago,Pedro López,Hospital,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,125,2470.0,1400
1197,2025-10-24,11:22:43,Santiago,Juan Pérez,Hospital,M-7,Metformina 850mg,Laboratorios G,Antidiabético,51,2612.5,1500
1198,2025-10-17,19:58:41,Santiago,Juan Pérez,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,305,1395.0,800
1199,2025-10-23,16:59:29,Maipú,Sofía Torres,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,1,3150,2000
1200,2025-10-22,14:40:18,Santiago,Pedro López,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
1201,2025-10-31,11:36:49,Las Condes,Luis Fernández,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,8,1500,750
1202,2025-10-31,12:45:20,Las Condes,Carlos Ruiz,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1203,2025-10-15,21:45:11,Maipú,Laura Jiménez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
1204,2025-10-18,09:13:26,Las Condes,Luis Fernández,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
1205,2025-10-07,09:00:18,Santiago,Pedro López,Hospital,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,120,2137.5,1200
1206,2025-10-26,20:26:17,Santiago,Juan Pérez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,7,3150,2000
1207,2025-10-02,15:01:54,Santiago,Juan Pérez,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,333,1395.0,800
1208,2025-10-26,18:20:17,Maipú,Laura Jiménez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
1209,2025-10-08,19:50:30,Santiago,Pedro López,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
1210,2025-10-16,12:37:54,Maipú,Laura Jiménez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
1211,2025-10-05,20:09:36,Santiago,Juan Pérez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
1212,2025-10-07,13:56:10,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
1213,2025-10-24,11:39:28,Las Condes,Carlos Ruiz,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,375,2070.0,1200
1214,2025-10-15,19:18:37,Maipú,Sofía Torres,Hospital,M-8,Aspirina 100mg,Bayer,Analgésico,60,2992.5,2000
1215,2025-10-12,21:20:47,Las Condes,Carlos Ruiz,Hospital,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,137,1472.5,800
1216,2025-10-16,19:42:34,Santiago,Pedro López,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
1217,2025-10-12,09:40:44,Las Condes,Carlos Ruiz,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,222,2835.0,2000
1218,2025-10-09,21:57:17,Las Condes,Carlos Ruiz,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,1,12750,7000
1219,2025-10-29,19:02:21,Santiago,Juan Pérez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1220,2025-10-01,17:13:31,Santiago,Juan Pérez,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,54,2025.0,1200
1221,2025-10-31,15:33:03,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
1222,2025-10-25,10:17:39,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,2,1500,750
1223,2025-10-28,19:01:44,Las Condes,Luis Fernández,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,460,2790.0,1500
1224,2025-10-15,21:07:49,Las Condes,Carlos Ruiz,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,214,2070.0,1200
1225,2025-10-18,12:17:23,Las Condes,Carlos Ruiz,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
1226,2025-10-15,12:47:18,Santiago,Pedro López,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
1227,2025-10-10,09:04:11,Maipú,Laura Jiménez,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
1228,2025-10-10,16:02:33,Maipú,Sofía Torres,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
1229,2025-10-28,08:27:03,Maipú,Laura Jiménez,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,386,2025.0,1200
1230,2025-10-27,11:13:17,Las Condes,Luis Fernández,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,71,2340.0,1400
1231,2025-10-04,17:04:45,Santiago,Pedro López,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,1,1500,750
1232,2025-10-02,19:25:58,Maipú,Sofía Torres,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,6,1500,750
1233,2025-10-29,11:29:44,San Bernardo,Ricardo Vera,Hospital,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,100,2470.0,1400
1234,2025-10-11,20:35:28,Las Condes,Luis Fernández,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,6,2300,1200
1235,2025-10-03,21:48:47,Santiago,Juan Pérez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
1236,2025-10-25,16:44:16,Santiago,Juan Pérez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
1237,2025-10-15,16:32:59,Santiago,Juan Pérez,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,31,1425.0,750
1238,2025-10-04,11:09:51,Las Condes,Luis Fernández,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,3,2300,1200
1239,2025-10-07,11:19:43,Las Condes,Luis Fernández,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,2,2300,1200
1240,2025-10-30,09:00:07,Maipú,Laura Jiménez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1241,2025-10-05,14:21:15,Maipú,Laura Jiménez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
1242,2025-10-08,13:44:56,Las Condes,Carlos Ruiz,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,257,2025.0,1200
1243,2025-10-19,14:34:54,Santiago,Pedro López,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,1,12750,7000
1244,2025-10-20,15:01:34,San Bernardo,Diego Sánchez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,5,3100,1500
1245,2025-10-08,10:07:21,Santiago,Juan Pérez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,7,3150,2000
1246,2025-10-16,17:44:46,San Bernardo,Ricardo Vera,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
1247,2025-10-24,18:01:10,Las Condes,Carlos Ruiz,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
1248,2025-10-26,11:09:46,Las Condes,Carlos Ruiz,Hospital,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,200,2137.5,1200
1249,2025-10-11,12:51:02,Maipú,Sofía Torres,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
1250,2025-10-13,14:24:49,Las Condes,Carlos Ruiz,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
1251,2025-10-16,18:22:13,Peñalolén,Ana Gómez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,1,2300,1200
1252,2025-10-19,10:42:09,Las Condes,Carlos Ruiz,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
1253,2025-10-18,18:06:26,Santiago,Pedro López,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
1254,2025-10-15,10:43:25,Santiago,Juan Pérez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
1255,2025-10-16,12:19:51,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
1256,2025-10-29,14:04:14,Santiago,Pedro López,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,499,2835.0,2000
1257,2025-10-07,15:41:56,Maipú,Sofía Torres,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,2,2300,1200
1258,2025-10-29,09:00:25,Las Condes,Carlos Ruiz,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,431,2070.0,1200
1259,2025-10-01,10:08:19,Peñalolén,María Rodríguez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
1260,2025-10-15,09:14:31,Peñalolén,María Rodríguez,Mayorista,M-8,Aspirina 100mg,Bayer,Analgésico,350,2835.0,2000
1261,2025-10-06,16:13:43,Las Condes,Luis Fernández,Hospital,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,153,2945.0,1500
1262,2025-10-20,10:50:35,Santiago,Juan Pérez,Mayorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,468,1890.0,1200
1263,2025-10-19,09:52:59,Las Condes,Carlos Ruiz,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
1264,2025-10-13,15:43:24,Peñalolén,Ana Gómez,Hospital,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,176,1472.5,800
1265,2025-10-12,13:09:12,San Bernardo,Ricardo Vera,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
1266,2025-10-19,13:13:01,Santiago,Juan Pérez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
1267,2025-10-27,13:52:20,San Bernardo,Ricardo Vera,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,3,1500,750
1268,2025-10-07,13:10:43,Las Condes,Carlos Ruiz,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,2,2750,1500
1269,2025-10-10,14:30:50,Las Condes,Carlos Ruiz,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,5,3100,1500
1270,2025-10-09,11:39:00,Maipú,Laura Jiménez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
1271,2025-10-06,18:22:05,Santiago,Juan Pérez,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,384,2025.0,1200
1272,2025-10-26,11:51:50,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
1273,2025-10-02,14:08:00,Las Condes,Luis Fernández,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,361,1395.0,800
1274,2025-10-22,10:47:59,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
1275,2025-10-29,15:53:38,Las Condes,Carlos Ruiz,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
1276,2025-10-20,14:01:18,Las Condes,Carlos Ruiz,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,2,2600,1400
1277,2025-10-10,13:09:27,Santiago,Juan Pérez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1278,2025-10-30,10:22:10,Maipú,Laura Jiménez,Hospital,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,64,2470.0,1400
1279,2025-10-18,16:12:45,Santiago,Pedro López,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
1280,2025-10-29,19:54:34,Santiago,Pedro López,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,1,2300,1200
1281,2025-10-27,21:18:07,Las Condes,Carlos Ruiz,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
1282,2025-10-09,10:53:00,Las Condes,Luis Fernández,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
1283,2025-10-08,17:00:25,Las Condes,Luis Fernández,Hospital,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,124,12112.5,7000
1284,2025-10-23,16:32:37,Las Condes,Luis Fernández,Hospital,M-7,Metformina 850mg,Laboratorios G,Antidiabético,169,2612.5,1500
1285,2025-10-21,11:06:38,Las Condes,Carlos Ruiz,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,437,2475.0,1500
1286,2025-10-02,08:54:45,Las Condes,Carlos Ruiz,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,106,2790.0,1500
1287,2025-10-04,12:45:19,Las Condes,Luis Fernández,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,378,1350.0,750
1288,2025-10-04,15:10:38,Maipú,Laura Jiménez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,5,2300,1200
1289,2025-10-24,15:53:29,Santiago,Pedro López,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
1290,2025-10-17,13:39:45,Peñalolén,Ana Gómez,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,423,1395.0,800
1291,2025-10-24,12:02:40,Peñalolén,María Rodríguez,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,428,1350.0,750
1292,2025-10-27,09:50:01,Las Condes,Luis Fernández,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1293,2025-10-08,18:48:45,Santiago,Juan Pérez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
1294,2025-10-25,17:13:17,Peñalolén,Ana Gómez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
1295,2025-10-04,15:37:06,Las Condes,Luis Fernández,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
1296,2025-10-01,10:27:04,Peñalolén,Ana Gómez,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,251,1350.0,750
1297,2025-10-20,12:09:03,Santiago,Juan Pérez,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,76,2475.0,1500
1298,2025-10-12,09:15:59,Las Condes,Carlos Ruiz,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,4,3150,2000
1299,2025-10-03,11:36:41,Santiago,Juan Pérez,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,336,2475.0,1500
1300,2025-10-12,20:58:46,Peñalolén,Ana Gómez,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,2,1550,800
1301,2025-10-10,21:08:05,Santiago,Juan Pérez,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,4,1500,750
1302,2025-10-10,09:55:36,Las Condes,Carlos Ruiz,Hospital,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,167,12112.5,7000
1303,2025-10-01,20:09:06,San Bernardo,Diego Sánchez,Mayorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,498,1350.0,750
1304,2025-10-07,16:02:38,San Bernardo,Ricardo Vera,Hospital,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,64,1995.0,1200
1305,2025-10-16,13:50:59,Santiago,Pedro López,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
1306,2025-10-03,20:50:31,Las Condes,Carlos Ruiz,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,203,2070.0,1200
1307,2025-10-03,10:06:53,Las Condes,Carlos Ruiz,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,8,2300,1200
1308,2025-10-12,20:20:29,Las Condes,Carlos Ruiz,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1309,2025-10-05,18:05:06,Maipú,Laura Jiménez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,1,12750,7000
1310,2025-10-20,10:24:26,Las Condes,Luis Fernández,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,5,3100,1500
1311,2025-10-18,15:21:28,Las Condes,Carlos Ruiz,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,111,2070.0,1200
1312,2025-10-26,21:43:02,Maipú,Sofía Torres,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,2,1500,750
1313,2025-10-25,17:54:46,Santiago,Pedro López,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
1314,2025-10-09,21:46:53,Santiago,Juan Pérez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,5,2300,1200
1315,2025-10-06,09:33:01,Las Condes,Carlos Ruiz,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,3,2750,1500
1316,2025-10-15,17:49:43,Santiago,Juan Pérez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,4,2300,1200
1317,2025-10-31,17:51:04,Santiago,Juan Pérez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,1,12750,7000
1318,2025-10-08,17:58:53,Peñalolén,Ana Gómez,Hospital,M-8,Aspirina 100mg,Bayer,Analgésico,90,2992.5,2000
1319,2025-10-19,15:51:37,Maipú,Laura Jiménez,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,3,2100,1200
1320,2025-10-09,17:36:10,Las Condes,Luis Fernández,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
1321,2025-10-04,16:27:35,San Bernardo,Ricardo Vera,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,1,1550,800
1322,2025-10-12,09:05:35,Santiago,Juan Pérez,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,453,2790.0,1500
1323,2025-10-16,10:28:08,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,3,1500,750
1324,2025-10-29,10:11:48,Santiago,Juan Pérez,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,81,1425.0,750
1325,2025-10-17,13:57:39,Peñalolén,Ana Gómez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,2,2250,1200
1326,2025-10-21,20:27:44,Peñalolén,Ana Gómez,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,347,1395.0,800
1327,2025-10-11,17:26:12,Maipú,Laura Jiménez,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,86,2340.0,1400
1328,2025-10-11,19:17:56,Santiago,Pedro López,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,3,2600,1400
1329,2025-10-16,17:24:41,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,8,1500,750
1330,2025-10-17,11:33:17,Las Condes,Carlos Ruiz,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
1331,2025-10-04,11:41:08,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
1332,2025-10-14,12:05:11,Peñalolén,María Rodríguez,Hospital,M-8,Aspirina 100mg,Bayer,Analgésico,129,2992.5,2000
1333,2025-10-10,15:15:32,Maipú,Laura Jiménez,Mayorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,72,2025.0,1200
1334,2025-10-13,09:10:15,Peñalolén,María Rodríguez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
1335,2025-10-24,17:47:01,Santiago,Pedro López,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,6,2300,1200
1336,2025-10-18,09:40:04,Santiago,Pedro López,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,2,2100,1200
1337,2025-10-25,21:18:02,Maipú,Sofía Torres,Mayorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,297,2340.0,1400
1338,2025-10-23,12:45:14,Maipú,Sofía Torres,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
1339,2025-10-24,18:22:14,San Bernardo,Diego Sánchez,Hospital,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,133,2470.0,1400
1340,2025-10-21,19:22:56,San Bernardo,Diego Sánchez,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,3,3100,1500
1341,2025-10-30,18:02:05,Las Condes,Carlos Ruiz,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,5,3100,1500
1342,2025-10-15,10:18:54,Santiago,Pedro López,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
1343,2025-10-17,15:27:04,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
1344,2025-10-31,16:54:09,Maipú,Sofía Torres,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
1345,2025-10-31,13:11:12,Santiago,Pedro López,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1346,2025-10-27,19:59:01,San Bernardo,Diego Sánchez,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,254,1395.0,800
1347,2025-10-06,15:27:30,Las Condes,Carlos Ruiz,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1348,2025-10-22,08:16:20,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,1,1500,750
1349,2025-10-03,16:00:26,San Bernardo,Diego Sánchez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
1350,2025-10-15,21:23:16,Maipú,Laura Jiménez,Mayorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,362,1395.0,800
1351,2025-10-01,18:23:28,Maipú,Laura Jiménez,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,5,12750,7000
1352,2025-10-14,14:28:27,Las Condes,Luis Fernández,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
1353,2025-10-24,18:25:42,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,2,1500,750
1354,2025-10-23,08:38:49,Maipú,Sofía Torres,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,336,2475.0,1500
1355,2025-10-06,14:31:07,Maipú,Sofía Torres,Mayorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,300,2475.0,1500
1356,2025-10-01,11:50:43,Santiago,Juan Pérez,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,1,2250,1200
1357,2025-10-24,13:39:03,San Bernardo,Ricardo Vera,Mayorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,313,11475.0,7000
1358,2025-10-15,15:33:39,Maipú,Sofía Torres,Minorista,M-9,Losartán 50mg,Laboratorios H,Antihipertensivo,1,2100,1200
1359,2025-10-02,10:03:57,Peñalolén,Ana Gómez,Mayorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,252,2070.0,1200
1360,2025-10-27,10:07:08,Santiago,Pedro López,Minorista,M-2,Amoxicilina 875mg,Farmacéutica B,Antibiótico,2,12750,7000
1361,2025-10-04,16:57:01,Santiago,Pedro López,Minorista,M-6,Sertralina 50mg,Farmacéutica F,Antidepresivo,1,2600,1400
1362,2025-10-17,17:03:34,Maipú,Laura Jiménez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,3,3150,2000
1363,2025-10-02,21:45:28,Las Condes,Luis Fernández,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,2,3100,1500
1364,2025-10-08,16:57:46,Maipú,Sofía Torres,Minorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,4,3100,1500
1365,2025-10-12,14:50:12,Las Condes,Luis Fernández,Minorista,M-5,Omeprazol 20mg,Laboratorios E,Antiácido,3,1550,800
1366,2025-10-31,20:04:09,Santiago,Juan Pérez,Minorista,M-8,Aspirina 100mg,Bayer,Analgésico,1,3150,2000
1367,2025-10-05,16:34:50,San Bernardo,Diego Sánchez,Minorista,M-7,Metformina 850mg,Laboratorios G,Antidiabético,1,2750,1500
1368,2025-10-28,19:17:10,Las Condes,Carlos Ruiz,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
1369,2025-10-20,12:03:48,Las Condes,Carlos Ruiz,Mayorista,M-4,Salbutamol 100mcg,Farmacéutica D,Broncodilatador,54,2790.0,1500
1370,2025-10-07,09:08:48,Las Condes,Luis Fernández,Minorista,M-10,Atorvastatina 20mg,Farmacéutica I,Estatina,3,2250,1200
1371,2025-10-15,11:03:33,Maipú,Laura Jiménez,Minorista,M-3,Ibuprofeno 400mg,Laboratorios C,AINE,3,2300,1200
1372,2025-10-15,19:51:07,Las Condes,Carlos Ruiz,Minorista,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,8,1500,750
1373,2025-10-28,11:51:51,Santiago,Pedro López,Hospital,M-1,Paracetamol 500mg,Laboratorios A,Analgésico,156,1425.0,750
